Site,Metric,Set,Model,source,Variable,Importance,Stderr,nsim,type,kind
Sam,mean,B,XGB,orig,ppt_7day,0.24297733933896928,0.024287097424588455,20,permutation,permutation
Sam,mean,B,XGB,orig,Air_trange,0.09538152139668701,0.01023692081174674,20,permutation,permutation
Sam,mean,B,XGB,orig,Air_trange,0.0918231117784358,NA,20,cpi,cpi
Sam,range,A,GLS,gls,WL_daily_min,0.23881104968786943,0.013126865975535529,20,permutation,permutation
Sam,range,A,GLS,gls,WL_daily_min,0.2360673630829332,NA,20,cpi,cpi
Sam,range,A,GLS,gls,GWL_min_7day,0.18816337430310232,NA,20,cpi,cpi
Sam,range,A,GLS,gls,GWL_min_7day,0.18716527652940793,0.015001126590547595,20,permutation,permutation
Sam,range,A,GLS,gls,WL_daily_range,0.10456769791722183,0.01008369763639847,20,permutation,permutation
Sam,range,A,GLS,gls,WL_daily_range,0.10364437817504601,NA,20,cpi,cpi
Sam,range,A,GLS,gls,Solar_daily,0.09255485629433541,0.009959654879452001,20,permutation,permutation
Sam,range,A,GLS,gls,Solar_daily,0.08817327588532009,NA,20,cpi,cpi
Sam,range,A,GLS,gls,Air_tmax,0.007191593809153763,0.0028156390549804867,20,permutation,permutation
Sam,range,A,GLS,gls,Air_tmax,0.006459796129339002,NA,20,cpi,cpi
Sam,range,A,GLS,gls,Air_tmin_3day,0.003659043148729421,0.0026967316456460765,20,permutation,permutation
Sam,range,A,GLS,gls,GWL_range,0.00346241038941037,0.00375644979858848,20,permutation,permutation
Sam,range,A,GLS,gls,Air_tmin_3day,0.0031465045052756213,NA,20,cpi,cpi
Sam,range,A,GLS,gls,GWL_range,0.002943447140655836,NA,20,cpi,cpi
Sam,range,A,GLS,gls,GWT_range,4.7271770972227845e-4,4.344431352384445e-4,20,permutation,permutation
Sam,range,A,GLS,gls,GWT_range,3.786046192386372e-4,NA,20,cpi,cpi
Sam,range,A,GLS,gls,ppt,-8.20883810704609e-5,NA,20,cpi,cpi
Sam,range,A,GLS,gls,ppt,-1.2752965457313027e-4,5.222383665710188e-4,20,permutation,permutation
Sam,range,A,RFR,orig,Solar_daily,0.2868642771722321,NA,20,cpi,cpi
Sam,range,A,RFR,orig,Solar_daily,0.2783768390963982,0.014704915757600013,20,permutation,permutation
Sam,range,A,RFR,orig,WL_daily_range,0.15896205426266052,0.009373942281429537,20,permutation,permutation
Sam,range,A,RFR,orig,WL_daily_range,0.15845782269958328,NA,20,cpi,cpi
Sam,range,A,RFR,orig,GWL_range,0.14535269709589696,0.012502778223965564,20,permutation,permutation
Sam,range,A,RFR,orig,GWL_range,0.14132779387765468,NA,20,cpi,cpi
Sam,range,A,RFR,orig,GWL_min_7day,0.13285006490410772,NA,20,cpi,cpi
Sam,range,A,RFR,orig,GWL_min_7day,0.13252178051801003,0.01104194951721812,20,permutation,permutation
Sam,range,A,RFR,orig,WL_daily_min,0.1118490362293921,0.006653319051057092,20,permutation,permutation
Sam,range,A,RFR,orig,WL_daily_min,0.11035313655596612,NA,20,cpi,cpi
Sam,range,A,RFR,orig,Air_tmax,0.051853777579668636,NA,20,cpi,cpi
Sam,range,A,RFR,orig,Air_tmax,0.05154913428427739,0.0036562367252757767,20,permutation,permutation
Sam,range,A,RFR,orig,ppt,0.04537530503249185,NA,20,cpi,cpi
Sam,range,A,RFR,orig,ppt,0.04526890941277605,0.004426617703696294,20,permutation,permutation
Sam,range,A,RFR,orig,Air_tmin_3day,0.038812492315748855,0.002771640051317448,20,permutation,permutation
Sam,range,A,RFR,orig,Air_tmin_3day,0.036844545992966424,NA,20,cpi,cpi
Sam,range,A,RFR,orig,GWT_range,0.00811829338954137,NA,20,cpi,cpi
Sam,range,A,RFR,orig,GWT_range,0.007805008707145846,6.897340939131688e-4,20,permutation,permutation
Sam,range,A,XGB,orig,Solar_daily,0.29567016305560456,0.023193277715700875,20,permutation,permutation
Sam,range,A,XGB,orig,Solar_daily,0.2940723394341285,NA,20,cpi,cpi
Sam,range,A,XGB,orig,GWL_range,0.17147214602284652,NA,20,cpi,cpi
Sam,range,A,XGB,orig,GWL_range,0.17005797071823392,0.012311331985009258,20,permutation,permutation
Sam,range,A,XGB,orig,WL_daily_range,0.1686672644069849,0.014190662453978565,20,permutation,permutation
Sam,range,A,XGB,orig,WL_daily_range,0.16805620948730876,NA,20,cpi,cpi
Sam,range,A,XGB,orig,GWL_min_7day,0.1661523756654569,NA,20,cpi,cpi
Sam,range,A,XGB,orig,WL_daily_min,0.1603385103811792,NA,20,cpi,cpi
Sam,range,A,XGB,orig,WL_daily_min,0.1561010549005466,0.011283111424562826,20,permutation,permutation
Sam,range,A,XGB,orig,GWL_min_7day,0.1560692957449072,0.009684728165057822,20,permutation,permutation
Sam,range,A,XGB,orig,Air_tmax,0.06397175562850889,NA,20,cpi,cpi
Sam,range,A,XGB,orig,Air_tmax,0.06373330295650442,0.003237449243008118,20,permutation,permutation
Sam,range,A,XGB,orig,Air_tmin_3day,0.04144276037875336,NA,20,cpi,cpi
Sam,range,A,XGB,orig,Air_tmin_3day,0.040188899907905,0.0042017085887602395,20,permutation,permutation
Sam,range,A,XGB,orig,ppt,0.033646036243188696,NA,20,cpi,cpi
Sam,range,A,XGB,orig,ppt,0.030874528640759798,0.0024903064804658323,20,permutation,permutation
Sam,range,A,XGB,orig,GWT_range,0.005885703565959598,NA,20,cpi,cpi
Sam,range,A,XGB,orig,GWT_range,0.005513313991006798,0.0012273315324945438,20,permutation,permutation
Sam,range,B,GLS,gls,Solar_daily,0.27987007072704984,0.019203132737827575,20,permutation,permutation
Sam,range,B,GLS,gls,Solar_daily,0.2693397067525654,NA,20,cpi,cpi
Sam,range,B,GLS,gls,ppt,0.013432687630520246,NA,20,cpi,cpi
Sam,range,B,GLS,gls,ppt,0.012761350186250886,0.00489952697656842,20,permutation,permutation
Sam,range,B,GLS,gls,Air_tmax,0.00811752775617508,NA,20,cpi,cpi
Sam,range,B,GLS,gls,Air_tmax,0.006654169034315535,0.002049669490583857,20,permutation,permutation
Sam,range,B,GLS,gls,Air_tmin_3day,0.0013720210218809564,0.001749592042670334,20,permutation,permutation
Sam,range,B,GLS,gls,Air_tmin_3day,5.310874312636216e-5,NA,20,cpi,cpi
Sam,range,B,RFR,orig,Solar_daily,0.2450959222075444,NA,20,cpi,cpi
Sam,range,B,RFR,orig,Solar_daily,0.23803795661616342,0.012511317784273607,20,permutation,permutation
Sam,range,B,RFR,orig,ppt,0.12452543276030442,0.011760532322438531,20,permutation,permutation
Sam,range,B,RFR,orig,ppt,0.12124835179141458,NA,20,cpi,cpi
Sam,range,B,RFR,orig,Air_tmax,0.09287530504721384,NA,20,cpi,cpi
Sam,range,B,RFR,orig,Air_tmax,0.09106755848960796,0.005733691205174483,20,permutation,permutation
Sam,range,B,RFR,orig,Air_tmin_3day,0.08442337753628126,NA,20,cpi,cpi
Sam,range,B,RFR,orig,Air_tmin_3day,0.08254785129391197,0.005798624849835472,20,permutation,permutation
Sam,range,B,XGB,pass2,Solar_daily,0.2740693575398486,NA,20,cpi,cpi
Sam,range,B,XGB,pass2,Solar_daily,0.26920455202783816,0.01936202654814544,20,permutation,permutation
Sam,range,B,XGB,pass2,ppt,0.08927794414526248,0.013418316512420762,20,permutation,permutation
Sam,range,B,XGB,pass2,ppt,0.08560223337943951,NA,20,cpi,cpi
Sam,range,B,XGB,pass2,Air_tmin_3day,0.03565926486812807,0.0046654450633900665,20,permutation,permutation
Sam,range,B,XGB,pass2,Air_tmin_3day,0.032440711312017284,NA,20,cpi,cpi
Sam,range,B,XGB,pass2,Air_tmax,0.018870850608043638,NA,20,cpi,cpi
Sam,range,B,XGB,pass2,Air_tmax,0.017795317375172266,0.002921180137711244,20,permutation,permutation
