Site,Metric,Set,Model,source,Variable,Importance,Stderr,nsim,type
Sam,max,A,RFR,pass2,GWT_range,0.002499764992474701,NA,20,cpi
Sam,max,A,XGB,orig,WL_daily_min,0.32194131290595607,NA,20,cpi
Sam,max,A,XGB,orig,Solar_daily,0.28951799785574306,NA,20,cpi
Sam,max,A,XGB,orig,GWL_min,0.17180037563594922,NA,20,cpi
Sam,max,A,XGB,orig,Air_trange,0.13833955818355848,NA,20,cpi
Sam,max,A,XGB,orig,ppt,0.037184962277652306,NA,20,cpi
Sam,max,A,XGB,orig,GWL_range,0.03596831096364628,NA,20,cpi
Sam,max,A,XGB,orig,WL_daily_range,0.0346596554850864,NA,20,cpi
Sam,max,A,XGB,orig,GWT_range,0.0013689398838900024,NA,20,cpi
Sam,max,B,GLS,gls,Solar_daily,0.11639857941409104,NA,20,cpi
Sam,max,B,GLS,gls,Air_trange,0.028695247638293342,NA,20,cpi
Sam,max,B,GLS,gls,ppt,0.009162810850030845,NA,20,cpi
Sam,max,B,RFR,pass2,Solar_daily,0.1901074418955363,NA,20,cpi
Sam,max,B,RFR,pass2,ppt,0.11898638895913832,NA,20,cpi
Sam,max,B,RFR,pass2,Air_trange,0.09884582989209911,NA,20,cpi
Sam,max,B,XGB,orig,Solar_daily,0.34334250146377054,NA,20,cpi
Sam,max,B,XGB,orig,Air_trange,0.15767315310406144,NA,20,cpi
Sam,max,B,XGB,orig,ppt,0.13817270408708987,NA,20,cpi
Sam,mean,A,GLS,gls,WL_daily_mean,0.3483649404853869,NA,20,cpi
Sam,mean,A,GLS,gls,Solar_2d,0.04339540486290927,NA,20,cpi
Sam,mean,A,GLS,gls,Air_trange,0.021802957690109037,NA,20,cpi
Sam,mean,A,GLS,gls,GWL_range,0.009758051952165558,NA,20,cpi
Sam,mean,A,GLS,gls,GWL_min,0.004016049888042661,NA,20,cpi
Sam,mean,A,GLS,gls,GWT_range,3.358846046586095e-5,NA,20,cpi
Sam,mean,A,GLS,gls,ppt_7day,-0.004417244553549637,NA,20,cpi
Sam,mean,A,GLS,gls,WL_daily_range,-0.014761293989634328,NA,20,cpi
Sam,mean,A,RFR,orig,WL_daily_mean,0.35270033194570916,NA,20,cpi
Sam,mean,A,RFR,orig,GWL_min,0.3026551840937264,NA,20,cpi
Sam,mean,A,RFR,orig,ppt_7day,0.1636958922226304,NA,20,cpi
Sam,mean,A,RFR,orig,Solar_2d,0.13767077180342774,NA,20,cpi
Sam,mean,A,RFR,orig,Air_trange,0.12223781055820275,NA,20,cpi
Sam,mean,A,RFR,orig,GWL_range,0.09108211026430883,NA,20,cpi
Sam,mean,A,RFR,orig,WL_daily_range,0.0615822795033021,NA,20,cpi
Sam,mean,A,RFR,orig,GWT_range,0.011597407888033998,NA,20,cpi
Sam,mean,A,XGB,pass2,WL_daily_mean,0.39461207610422155,NA,20,cpi
Sam,mean,A,XGB,pass2,GWL_min,0.36673715344899593,NA,20,cpi
Sam,mean,A,XGB,pass2,Air_trange,0.1797940023782025,NA,20,cpi
Sam,mean,A,XGB,pass2,Solar_2d,0.1670464237510813,NA,20,cpi
Sam,mean,A,XGB,pass2,ppt_7day,0.1473390834481299,NA,20,cpi
Sam,mean,A,XGB,pass2,GWL_range,0.10295922760557767,NA,20,cpi
Sam,mean,A,XGB,pass2,WL_daily_range,0.06735181931806324,NA,20,cpi
Sam,mean,A,XGB,pass2,GWT_range,0.006376871149322588,NA,20,cpi
Sam,mean,B,GLS,gls,Air_trange,0.021610255229676245,NA,20,cpi
Sam,mean,B,GLS,gls,ppt_7day,0.0060878048508370974,NA,20,cpi
Sam,mean,B,GLS,gls,Solar_2d,0.00525111106009335,NA,20,cpi
Sam,mean,B,RFR,pass2,ppt_7day,0.2067736565582151,NA,20,cpi
Sam,mean,B,RFR,pass2,Solar_2d,0.18859841282779533,NA,20,cpi
Sam,mean,B,RFR,pass2,Air_trange,0.10290779246514337,NA,20,cpi
Sam,mean,B,XGB,orig,Solar_2d,0.27754959209087865,NA,20,cpi
Sam,mean,B,XGB,orig,ppt_7day,0.2558594631961013,NA,20,cpi
Sam,mean,B,XGB,orig,Air_trange,0.0918231117784358,NA,20,cpi
Sam,range,A,GLS,gls,WL_daily_min,0.2360673630829332,NA,20,cpi
Sam,range,A,GLS,gls,GWL_min_7day,0.18816337430310232,NA,20,cpi
Sam,range,A,GLS,gls,WL_daily_range,0.10364437817504601,NA,20,cpi
Sam,range,A,GLS,gls,Solar_daily,0.08817327588532009,NA,20,cpi
Sam,range,A,GLS,gls,Air_tmax,0.006459796129339002,NA,20,cpi
Sam,range,A,GLS,gls,Air_tmin_3day,0.0031465045052756213,NA,20,cpi
Sam,range,A,GLS,gls,GWL_range,0.002943447140655836,NA,20,cpi
Sam,range,A,GLS,gls,GWT_range,3.786046192386372e-4,NA,20,cpi
Sam,range,A,GLS,gls,ppt,-8.20883810704609e-5,NA,20,cpi
Sam,range,A,RFR,orig,Solar_daily,0.2868642771722321,NA,20,cpi
Sam,range,A,RFR,orig,WL_daily_range,0.15845782269958328,NA,20,cpi
Sam,range,A,RFR,orig,GWL_range,0.14132779387765468,NA,20,cpi
Sam,range,A,RFR,orig,GWL_min_7day,0.13285006490410772,NA,20,cpi
Sam,range,A,RFR,orig,WL_daily_min,0.11035313655596612,NA,20,cpi
Sam,range,A,RFR,orig,Air_tmax,0.051853777579668636,NA,20,cpi
Sam,range,A,RFR,orig,ppt,0.04537530503249185,NA,20,cpi
Sam,range,A,RFR,orig,Air_tmin_3day,0.036844545992966424,NA,20,cpi
Sam,range,A,RFR,orig,GWT_range,0.00811829338954137,NA,20,cpi
Sam,range,A,XGB,orig,Solar_daily,0.2940723394341285,NA,20,cpi
Sam,range,A,XGB,orig,GWL_range,0.17147214602284652,NA,20,cpi
Sam,range,A,XGB,orig,WL_daily_range,0.16805620948730876,NA,20,cpi
Sam,range,A,XGB,orig,GWL_min_7day,0.1661523756654569,NA,20,cpi
Sam,range,A,XGB,orig,WL_daily_min,0.1603385103811792,NA,20,cpi
Sam,range,A,XGB,orig,Air_tmax,0.06397175562850889,NA,20,cpi
Sam,range,A,XGB,orig,Air_tmin_3day,0.04144276037875336,NA,20,cpi
Sam,range,A,XGB,orig,ppt,0.033646036243188696,NA,20,cpi
Sam,range,A,XGB,orig,GWT_range,0.005885703565959598,NA,20,cpi
Sam,range,B,GLS,gls,Solar_daily,0.2693397067525654,NA,20,cpi
Sam,range,B,GLS,gls,ppt,0.013432687630520246,NA,20,cpi
Sam,range,B,GLS,gls,Air_tmax,0.00811752775617508,NA,20,cpi
Sam,range,B,GLS,gls,Air_tmin_3day,5.310874312636216e-5,NA,20,cpi
Sam,range,B,RFR,orig,Solar_daily,0.2450959222075444,NA,20,cpi
Sam,range,B,RFR,orig,ppt,0.12124835179141458,NA,20,cpi
Sam,range,B,RFR,orig,Air_tmax,0.09287530504721384,NA,20,cpi
Sam,range,B,RFR,orig,Air_tmin_3day,0.08442337753628126,NA,20,cpi
Sam,range,B,XGB,pass2,Solar_daily,0.2740693575398486,NA,20,cpi
Sam,range,B,XGB,pass2,ppt,0.08560223337943951,NA,20,cpi
Sam,range,B,XGB,pass2,Air_tmin_3day,0.032440711312017284,NA,20,cpi
Sam,range,B,XGB,pass2,Air_tmax,0.018870850608043638,NA,20,cpi
