Site,Metric,Set,Model,source,Variable,Importance,Stderr,nsim,type
Pint,mean,A,RFR,orig,ppt_7day,0.05083525116658774,0.00543531468273241,20,cpi
Pint,mean,A,RFR,orig,Air_trange,0.04911837271892971,0.00760297217128023,20,cpi
Pint,mean,A,RFR,orig,WL_daily_range,0.03062956924026189,0.00414012045134329,20,cpi
Pint,mean,A,RFR,orig,GWL_range,0.02606743073329341,0.00435977082223843,20,cpi
Pint,mean,A,RFR,orig,GWT_range,0.00350074704774956,5.540348351372733e-4,20,cpi
Pint,mean,A,XGB,pass2,Air_tmin_7day,0.8346602328975787,0.03895217807921029,20,cpi
Pint,mean,A,XGB,pass2,Water_area_m2_3d,0.7399087407733992,0.04419032464172161,20,cpi
Pint,mean,A,XGB,pass2,WL_max_7day,0.2373072138996461,0.01804492008374127,20,cpi
Pint,mean,A,XGB,pass2,Solar_7d,0.2254493131053442,0.01591010687281775,20,cpi
Pint,mean,A,XGB,pass2,Air_trange,0.10673302202853016,0.00958612106440852,20,cpi
Pint,mean,A,XGB,pass2,GWT_min,0.06451914601794866,0.00491823255361746,20,cpi
Pint,mean,A,XGB,pass2,ppt_7day,0.06206511760208708,0.00936233395620676,20,cpi
Pint,mean,A,XGB,pass2,WL_daily_range,0.05551393218572363,0.00554177735060138,20,cpi
Pint,mean,A,XGB,pass2,GWL_range,0.0260389368725376,0.00327357957965061,20,cpi
Pint,mean,A,XGB,pass2,GWT_range,0.00950910235183269,0.00247654801513214,20,cpi
Pint,mean,B,GLS,gls,Air_tmin_7day,0.729939161971412,0.06970008470526214,20,cpi
Pint,mean,B,GLS,gls,ppt_7day,0.07238218394856388,0.01369637206725061,20,cpi
Pint,mean,B,GLS,gls,Air_trange,9.443350955004592e-4,2.84668407165865e-4,20,cpi
Pint,mean,B,GLS,gls,Solar_7d,-0.01188201739330485,0.00170498256841414,20,cpi
Pint,mean,B,RFR,pass2,Air_tmin_7day,1.2534554401811857,0.08059606133293923,20,cpi
Pint,mean,B,RFR,pass2,Solar_7d,0.5707258694918422,0.03900067766057151,20,cpi
Pint,mean,B,RFR,pass2,ppt_7day,0.2616119720147337,0.01865679697482868,20,cpi
Pint,mean,B,RFR,pass2,Air_trange,0.12198761863686072,0.01541630832625096,20,cpi
Pint,mean,B,XGB,pass2,Air_tmin_7day,1.3525855129192703,0.06407244301634363,20,cpi
Pint,mean,B,XGB,pass2,Solar_7d,0.6109713813977691,0.0426134881099555,20,cpi
Pint,mean,B,XGB,pass2,ppt_7day,0.26103024315822343,0.0137887601363122,20,cpi
Pint,mean,B,XGB,pass2,Air_trange,0.09561486307584764,0.00866453790385218,20,cpi
Pint,range,A,GLS,gls,GWT_min,0.098813586719452,0.01217859914709288,20,cpi
Pint,range,A,GLS,gls,WL_daily_range,0.08524743381293648,0.01041529477238604,20,cpi
Pint,range,A,GLS,gls,ppt_7day,0.03110931508779492,0.00496715904962441,20,cpi
Pint,range,A,GLS,gls,Solar_daily,0.01533112238069146,0.00464615144734867,20,cpi
Pint,range,A,GLS,gls,Air_tmin_7day,8.862091874285993e-4,7.777310528663913e-4,20,cpi
Pint,range,A,GLS,gls,Air_trange,6.07305631268415e-4,0.00193927687514185,20,cpi
Pint,range,A,GLS,gls,GWT_range,2.8907702746003294e-4,2.2997398281581803e-4,20,cpi
Pint,range,A,GLS,gls,Water_area_m2_3d,9.790871828653512e-5,2.57434628903615e-4,20,cpi
Pint,range,A,GLS,gls,GWL_range,-1.812622755240079e-4,1.34706810837183e-4,20,cpi
Pint,range,A,RFR,pass2,WL_daily_max,0.14827631824694842,0.01003981725993517,20,cpi
Pint,range,A,RFR,pass2,GWT_min,0.10726408307240624,0.00630015545233267,20,cpi
Pint,range,A,RFR,pass2,Solar_daily,0.02949077464726234,0.00326767300574926,20,cpi
Pint,range,A,RFR,pass2,WL_daily_range,0.02817500681398724,0.00142108268175298,20,cpi
Pint,range,A,RFR,pass2,ppt_7day,0.02546469728179747,0.00344334006664684,20,cpi
Pint,range,A,RFR,pass2,GWL_range,0.02249563378683728,0.00265979352787628,20,cpi
Pint,range,A,RFR,pass2,Water_area_m2_3d,0.0199408100150281,0.00321948519224008,20,cpi
Pint,range,A,RFR,pass2,Air_tmin_7day,0.01781934302303851,0.00201314194246372,20,cpi
Pint,range,A,RFR,pass2,Air_trange,0.0110604596048418,0.00209476598297627,20,cpi
Pint,range,A,RFR,pass2,GWT_range,0.00198472629301737,3.659701045225277e-4,20,cpi
Pint,range,A,XGB,pass2,WL_daily_max,0.1485159552816862,0.01518943739437013,20,cpi
Pint,range,A,XGB,pass2,GWT_min,0.11919603923097434,0.00999575469097062,20,cpi
Pint,range,A,XGB,pass2,Solar_daily,0.03219328500798089,0.00658516405117878,20,cpi
Pint,range,A,XGB,pass2,WL_daily_range,0.02084794770886669,0.00283231233652782,20,cpi
Pint,range,A,XGB,pass2,GWL_range,0.01572262758494909,0.00695495877133891,20,cpi
Pint,range,A,XGB,pass2,ppt_7day,0.01233587833667175,0.00226598670509507,20,cpi
Pint,range,A,XGB,pass2,Air_tmin_7day,0.00606460970043611,8.671068131247184e-4,20,cpi
Pint,range,A,XGB,pass2,Air_trange,0.00475598183893442,0.00297144957350915,20,cpi
Pint,range,A,XGB,pass2,Water_area_m2_3d,0.00461180853153145,7.147877160927973e-4,20,cpi
Pint,range,A,XGB,pass2,GWT_range,7.905444676170395e-4,8.029588649787164e-4,20,cpi
Pint,range,B,GLS,gls,Air_tmin_7day,0.03500182684290345,0.01108541265083537,20,cpi
Pint,range,B,GLS,gls,ppt_7day,0.0172471900184907,0.00482443411174377,20,cpi
Pint,range,B,GLS,gls,Solar_daily,0.01248711745016173,0.00403870981017237,20,cpi
Pint,range,B,GLS,gls,Air_trange,5.089418427871861e-4,0.00198247831670257,20,cpi
Pint,range,B,RFR,pass2,ppt_7day,0.11418544224408904,0.0150310723643513,20,cpi
Pint,range,B,RFR,pass2,Air_tmin_7day,0.05509668685553146,0.00604416948104636,20,cpi
Pint,range,B,RFR,pass2,Solar_daily,0.04248844393663614,0.00533684081797222,20,cpi
Pint,range,B,RFR,pass2,Air_trange,0.01689598409709909,0.0021405788256744,20,cpi
Pint,range,B,XGB,pass2,ppt_7day,0.09247354510700634,0.00757113427066202,20,cpi
Pint,range,B,XGB,pass2,Air_tmin_7day,0.03712904534502007,0.00729575821945566,20,cpi
Pint,range,B,XGB,pass2,Solar_daily,0.00975806241919936,0.00200663497634138,20,cpi
Pint,range,B,XGB,pass2,Air_trange,0.00178451208830544,2.4336831768159708e-4,20,cpi
Sam,max,A,GLS,gls,WL_daily_min,0.41526266479884005,0.02814141736778643,20,cpi
Sam,max,A,GLS,gls,Solar_daily,0.1498103789888373,0.01203553489263116,20,cpi
Sam,max,A,GLS,gls,Air_trange,0.05782981009410548,0.0054923684937718004,20,cpi
Sam,max,A,GLS,gls,GWL_range,0.00665019602338018,0.0050629528649696,20,cpi
Sam,max,A,GLS,gls,GWL_min,0.00555566808234209,0.00498009242079756,20,cpi
Sam,max,A,GLS,gls,WL_daily_range,0.00170697329394375,0.00630479456142956,20,cpi
Sam,max,A,GLS,gls,GWT_range,2.351210422223415e-4,6.228843647447665e-4,20,cpi
Sam,max,A,GLS,gls,ppt,-0.00163245105763731,8.237368724578727e-4,20,cpi
Sam,max,A,RFR,pass2,WL_daily_min,0.34881206149920824,0.02565271272203791,20,cpi
Sam,max,A,RFR,pass2,Solar_daily,0.26206383467621297,0.02088444339028303,20,cpi
Sam,max,A,RFR,pass2,Air_trange,0.15796355739243437,0.02324728268491037,20,cpi
Sam,max,A,RFR,pass2,GWL_min,0.12395028837656807,0.01025994812822209,20,cpi
Sam,max,A,RFR,pass2,WL_daily_range,0.0636419162004715,0.00799563880020522,20,cpi
Sam,max,A,RFR,pass2,GWL_range,0.03589310921887004,0.0056620304599614,20,cpi
Sam,max,A,RFR,pass2,ppt,0.02837488176325978,0.00716601285155424,20,cpi
Sam,max,A,RFR,pass2,GWT_range,0.0024997649924747,7.09259482411855e-4,20,cpi
Sam,max,A,XGB,orig,WL_daily_min,0.32194131290595607,0.02668389997269063,20,cpi
Sam,max,A,XGB,orig,Solar_daily,0.28951799785574306,0.01954800096703679,20,cpi
Sam,max,A,XGB,orig,GWL_min,0.17180037563594922,0.01615932572853381,20,cpi
Sam,max,A,XGB,orig,Air_trange,0.13833955818355848,0.01340124948760497,20,cpi
Sam,max,A,XGB,orig,ppt,0.0371849622776523,0.00745427601917505,20,cpi
Sam,max,A,XGB,orig,GWL_range,0.03596831096364628,0.00547909075249275,20,cpi
Sam,max,A,XGB,orig,WL_daily_range,0.0346596554850864,0.00316746355506475,20,cpi
Sam,max,A,XGB,orig,GWT_range,0.00136893988389,5.412759483404538e-4,20,cpi
Sam,max,B,GLS,gls,Solar_daily,0.11639857941409104,0.02125939140811516,20,cpi
Sam,max,B,GLS,gls,Air_trange,0.02869524763829334,0.00548284554217452,20,cpi
Sam,max,B,GLS,gls,ppt,0.00916281085003084,0.00261176201655643,20,cpi
Sam,max,B,RFR,pass2,Solar_daily,0.1901074418955363,0.01558676987280799,20,cpi
Sam,max,B,RFR,pass2,ppt,0.11898638895913832,0.02062068934314725,20,cpi
Sam,max,B,RFR,pass2,Air_trange,0.09884582989209913,0.01166758757214048,20,cpi
Sam,max,B,XGB,orig,Solar_daily,0.34334250146377054,0.02207050622383155,20,cpi
Sam,max,B,XGB,orig,Air_trange,0.15767315310406144,0.01673618761969537,20,cpi
Sam,max,B,XGB,orig,ppt,0.13817270408708987,0.01269291483623005,20,cpi
Sam,mean,A,GLS,gls,WL_daily_mean,0.3483649404853869,0.03370754941077911,20,cpi
Sam,mean,A,GLS,gls,Solar_2d,0.04339540486290927,0.00538307806421612,20,cpi
Sam,mean,A,GLS,gls,Air_trange,0.02180295769010903,0.00404122012648972,20,cpi
Sam,mean,A,GLS,gls,GWL_range,0.00975805195216555,0.00275481887815335,20,cpi
Sam,mean,A,GLS,gls,GWL_min,0.00401604988804266,0.00771865113705601,20,cpi
Sam,mean,A,GLS,gls,GWT_range,3.358846046586095e-5,3.4277258455835696e-5,20,cpi
Sam,mean,A,GLS,gls,ppt_7day,-0.00441724455354963,0.00148207299641309,20,cpi
Sam,mean,A,GLS,gls,WL_daily_range,-0.01476129398963432,0.00510830351183693,20,cpi
Sam,mean,A,RFR,orig,WL_daily_mean,0.35270033194570916,0.02084457593078166,20,cpi
Sam,mean,A,RFR,orig,GWL_min,0.3026551840937264,0.01519487024919175,20,cpi
Sam,mean,A,RFR,orig,ppt_7day,0.1636958922226304,0.01314672181582948,20,cpi
Sam,mean,A,RFR,orig,Solar_2d,0.13767077180342774,0.00854613670535375,20,cpi
Sam,mean,A,RFR,orig,Air_trange,0.12223781055820276,0.00849759578359989,20,cpi
Sam,mean,A,RFR,orig,GWL_range,0.09108211026430885,0.0078586421817098,20,cpi
Sam,mean,A,RFR,orig,WL_daily_range,0.0615822795033021,0.00556850784847077,20,cpi
Sam,mean,A,RFR,orig,GWT_range,0.01159740788803399,0.00168906059573831,20,cpi
Sam,mean,A,XGB,pass2,WL_daily_mean,0.3946120761042215,0.01503146905859881,20,cpi
Sam,mean,A,XGB,pass2,GWL_min,0.36673715344899593,0.01274799813834799,20,cpi
Sam,mean,A,XGB,pass2,Air_trange,0.1797940023782025,0.00986928008811255,20,cpi
Sam,mean,A,XGB,pass2,Solar_2d,0.1670464237510813,0.01081735207464754,20,cpi
Sam,mean,A,XGB,pass2,ppt_7day,0.1473390834481299,0.00937737579156717,20,cpi
Sam,mean,A,XGB,pass2,GWL_range,0.10295922760557769,0.00687408081242994,20,cpi
Sam,mean,A,XGB,pass2,WL_daily_range,0.06735181931806324,0.00544590081528683,20,cpi
Sam,mean,A,XGB,pass2,GWT_range,0.00637687114932258,0.00116725838360234,20,cpi
Sam,mean,B,GLS,gls,Air_trange,0.02161025522967624,0.00461549843078141,20,cpi
Sam,mean,B,GLS,gls,ppt_7day,0.00608780485083709,0.00109750087773163,20,cpi
Sam,mean,B,GLS,gls,Solar_2d,0.00525111106009335,0.00384207603508649,20,cpi
Sam,mean,B,RFR,pass2,ppt_7day,0.2067736565582151,0.01742265299345555,20,cpi
Sam,mean,B,RFR,pass2,Solar_2d,0.18859841282779533,0.01854447906146327,20,cpi
Sam,mean,B,RFR,pass2,Air_trange,0.10290779246514337,0.01043748281624769,20,cpi
Sam,mean,B,XGB,orig,Solar_2d,0.27754959209087865,0.01830846291707284,20,cpi
Sam,mean,B,XGB,orig,ppt_7day,0.2558594631961013,0.02428709742458845,20,cpi
Sam,mean,B,XGB,orig,Air_trange,0.0918231117784358,0.01023692081174674,20,cpi
Sam,range,A,GLS,gls,WL_daily_min,0.2360673630829332,0.01312686597553552,20,cpi
Sam,range,A,GLS,gls,GWL_min_7day,0.18816337430310232,0.01500112659054759,20,cpi
Sam,range,A,GLS,gls,WL_daily_range,0.103644378175046,0.01008369763639847,20,cpi
Sam,range,A,GLS,gls,Solar_daily,0.08817327588532009,0.009959654879452,20,cpi
Sam,range,A,GLS,gls,Air_tmax,0.006459796129339,0.00281563905498048,20,cpi
Sam,range,A,GLS,gls,Air_tmin_3day,0.00314650450527562,0.00269673164564607,20,cpi
Sam,range,A,GLS,gls,GWL_range,0.00294344714065583,0.00375644979858848,20,cpi
Sam,range,A,GLS,gls,GWT_range,3.786046192386372e-4,4.344431352384445e-4,20,cpi
Sam,range,A,GLS,gls,ppt,-8.20883810704609e-5,5.222383665710188e-4,20,cpi
Sam,range,A,RFR,orig,Solar_daily,0.2868642771722321,0.01470491575760001,20,cpi
Sam,range,A,RFR,orig,WL_daily_range,0.15845782269958328,0.00937394228142953,20,cpi
Sam,range,A,RFR,orig,GWL_range,0.14132779387765468,0.01250277822396556,20,cpi
Sam,range,A,RFR,orig,GWL_min_7day,0.13285006490410772,0.01104194951721812,20,cpi
Sam,range,A,RFR,orig,WL_daily_min,0.11035313655596612,0.00665331905105709,20,cpi
Sam,range,A,RFR,orig,Air_tmax,0.05185377757966863,0.00365623672527577,20,cpi
Sam,range,A,RFR,orig,ppt,0.04537530503249185,0.00442661770369629,20,cpi
Sam,range,A,RFR,orig,Air_tmin_3day,0.03684454599296642,0.00277164005131744,20,cpi
Sam,range,A,RFR,orig,GWT_range,0.00811829338954137,6.897340939131688e-4,20,cpi
Sam,range,A,XGB,orig,Solar_daily,0.2940723394341285,0.02319327771570087,20,cpi
Sam,range,A,XGB,orig,GWL_range,0.17147214602284652,0.01231133198500925,20,cpi
Sam,range,A,XGB,orig,WL_daily_range,0.16805620948730876,0.01419066245397856,20,cpi
Sam,range,A,XGB,orig,GWL_min_7day,0.1661523756654569,0.00968472816505782,20,cpi
Sam,range,A,XGB,orig,WL_daily_min,0.1603385103811792,0.01128311142456282,20,cpi
Sam,range,A,XGB,orig,Air_tmax,0.06397175562850889,0.00323744924300811,20,cpi
Sam,range,A,XGB,orig,Air_tmin_3day,0.04144276037875336,0.00420170858876023,20,cpi
Sam,range,A,XGB,orig,ppt,0.03364603624318869,0.00249030648046583,20,cpi
Sam,range,A,XGB,orig,GWT_range,0.00588570356595959,0.00122733153249454,20,cpi
Sam,range,B,GLS,gls,Solar_daily,0.2693397067525654,0.01920313273782757,20,cpi
Sam,range,B,GLS,gls,ppt,0.01343268763052024,0.00489952697656842,20,cpi
Sam,range,B,GLS,gls,Air_tmax,0.00811752775617508,0.00204966949058385,20,cpi
Sam,range,B,GLS,gls,Air_tmin_3day,5.310874312636216e-5,0.00174959204267033,20,cpi
Sam,range,B,RFR,orig,Solar_daily,0.2450959222075444,0.0125113177842736,20,cpi
Sam,range,B,RFR,orig,ppt,0.12124835179141458,0.01176053232243853,20,cpi
Sam,range,B,RFR,orig,Air_tmax,0.09287530504721384,0.00573369120517448,20,cpi
Sam,range,B,RFR,orig,Air_tmin_3day,0.08442337753628126,0.00579862484983547,20,cpi
Sam,range,B,XGB,pass2,Solar_daily,0.2740693575398486,0.01936202654814544,20,cpi
Sam,range,B,XGB,pass2,ppt,0.08560223337943951,0.01341831651242076,20,cpi
Sam,range,B,XGB,pass2,Air_tmin_3day,0.03244071131201728,0.00466544506339006,20,cpi
Sam,range,B,XGB,pass2,Air_tmax,0.01887085060804363,0.00292118013771124,20,cpi
